,predict,p0,p1,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,churn,log_Credit_Limit,log_Avg_Open_To_Buy,log_Total_Trans_Amt,log_Avg_Utilization_Ratio,has_revolving_balance,joined_during_campaign,relationship_bin,inactivity_level,contact_level,txn_band,Avg_Utilization_Ratio
4043,0,0.9979422031828012,0.0020577968171989,31,F,0,Graduate,Divorced,Unknown,Blue,26,0,4331,89,0,7.293017679772782,7.293017679772782,8.37378460812088,0.0,0,0,medium,1,2,high,0.0
4044,1,0.593900528940565,0.406099471059435,54,M,2,Post-Graduate,Single,$120K +,Blue,45,0,4844,58,0,8.630164670075398,8.630164670075398,8.485702524324866,0.0,0,0,medium,1,3,medium,0.0
4045,1,0.4633914317949117,0.5366085682050883,51,F,3,College,Single,Less than $40K,Blue,36,2222,1853,40,1,9.10063710688422,8.815666824946216,7.5251007461258,0.2215422699472359,1,1,medium,1,2,low,0.248
4046,0,0.9908846393066856,0.0091153606933145,52,M,4,Uneducated,Married,$60K - $80K,Blue,42,0,4003,64,0,8.647168267837984,8.647168267837984,8.295049140435111,0.0,0,0,medium,1,0,medium,0.0
4047,0,0.9983707920246246,0.0016292079753753,43,M,3,Graduate,Single,Less than $40K,Blue,31,1776,3939,84,0,8.318498320504338,7.750614732770409,8.27893600229198,0.3597701488460348,1,0,medium,1,2,high,0.433
4048,0,0.9971229436043372,0.0028770563956627,44,M,3,High School,Single,$80K - $120K,Blue,35,1044,3920,85,0,9.817875196460204,9.759328456836522,8.27410200229233,0.0554347068881005,1,0,medium,1,3,high,0.057
4049,0,0.9970653475787612,0.0029346524212388,44,M,0,High School,Single,$40K - $60K,Blue,33,1442,3945,65,0,7.757051142032013,6.79794041297493,8.28045768658256,0.4805725805949697,1,0,high,1,2,medium,0.617
4050,1,0.3783001640535658,0.6216998359464342,51,M,3,High School,Married,$60K - $80K,Blue,31,0,2031,53,1,9.103868127465669,9.103868127465669,7.616775808698373,0.0,0,0,medium,1,2,medium,0.0
4051,0,0.9361013041409147,0.0638986958590852,51,F,2,Uneducated,Married,Less than $40K,Blue,43,1426,3210,52,0,7.661527081358517,6.54965074223381,8.074337694089515,0.5134222496132567,1,0,high,1,2,medium,0.671
4052,0,0.992768892168079,0.007231107831921,55,F,3,Graduate,Single,Less than $40K,Blue,48,1374,4641,65,0,8.286269452783065,7.861341795599989,8.442900586834382,0.297137231222536,1,0,high,1,2,medium,0.346
4053,0,0.9942807220710038,0.0057192779289961,42,M,3,High School,Unknown,$40K - $60K,Blue,37,1661,3247,69,0,7.935229539816907,7.0326242610280065,8.085794701281568,0.4668737362368079,1,0,high,1,3,medium,0.595
4054,0,0.9974057095615504,0.0025942904384495,53,M,3,Uneducated,Divorced,$60K - $80K,Blue,33,1495,3503,68,0,9.51148146411212,9.39424400995279,8.161660452056282,0.1052605106574929,1,0,high,1,2,medium,0.111
4055,0,0.998293819172808,0.001706180827192,43,M,3,Graduate,Single,$80K - $120K,Blue,33,1541,3475,82,0,9.702105493003431,9.603125426926972,8.153637486385282,0.0898407039997894,1,0,medium,1,2,high,0.094
4056,0,0.9977717209164434,0.0022282790835566,51,M,1,Graduate,Single,$60K - $80K,Blue,43,1731,3690,76,0,9.171599543659752,8.97322466309509,8.213652703029998,0.1655144384775733,1,0,high,1,3,high,0.18
4057,0,0.9953764521722251,0.0046235478277748,56,M,3,High School,Single,$80K - $120K,Blue,44,912,4137,72,0,9.853824507517029,9.804716390436107,8.327967858305488,0.0468835858988504,1,0,high,1,0,high,0.048
4058,0,0.9948188564804052,0.0051811435195948,44,F,4,Unknown,Married,Less than $40K,Blue,36,0,4007,82,0,7.653494909661253,7.653494909661253,8.2960476427647,0.0,0,1,high,1,3,high,0.0
4059,0,0.9984999888157792,0.0015000111842209,55,F,1,Graduate,Single,Less than $40K,Blue,42,1257,4528,75,0,7.831220214604293,7.13966033596492,8.418256443556213,0.4047982191204606,1,0,high,1,2,high,0.499
4060,0,0.9982071514603096,0.0017928485396903,41,F,4,Graduate,Married,$40K - $60K,Blue,36,1229,4337,82,0,8.064636475774222,7.576097340623111,8.37516869138682,0.3271431413326945,1,1,medium,1,2,high,0.387
4061,0,0.9958927733408384,0.0041072266591616,48,F,3,Unknown,Divorced,Less than $40K,Blue,36,935,4128,72,0,8.286269452783065,8.017637159908478,8.32579052588609,0.211880359035499,1,1,high,1,3,high,0.236
4062,0,0.997498197587235,0.0025018024127649,45,M,3,Graduate,Divorced,$60K - $80K,Blue,35,1362,3555,75,0,8.53030683056162,8.21716859576607,8.176391596633795,0.2382291887322506,1,0,high,1,2,high,0.269
4063,1,0.2205985976105759,0.779401402389424,65,F,0,College,Single,Less than $40K,Silver,56,1758,2291,39,1,9.295232838994146,9.119101891541913,7.73718007783463,0.1501426584297195,1,0,medium,2,2,low,0.162
4064,1,0.3374431976644066,0.6625568023355933,46,M,3,College,Married,$80K - $120K,Blue,26,864,2299,40,1,7.271912163268625,6.354891643869248,7.7406644019172415,0.4706284340145776,1,0,high,1,2,low,0.601
4065,0,0.9921477777935238,0.0078522222064762,52,M,0,Graduate,Single,$60K - $80K,Blue,46,1142,3889,60,0,9.288966692431371,9.177403871729918,8.266164436612492,0.100749903100143,1,0,high,1,3,medium,0.106
4066,0,0.9961203937154778,0.0038796062845222,65,F,0,College,Divorced,Unknown,Blue,56,0,3998,70,0,9.5227394469648,9.5227394469648,8.293799608846818,0.0,0,0,high,1,2,medium,0.0
4067,0,0.9958618090108764,0.0041381909891235,49,M,3,College,Married,$80K - $120K,Blue,37,1796,5228,93,0,7.673223121121708,5.869296913133774,8.56197533418813,0.6075892921982987,1,0,high,1,2,high,0.836
4068,1,0.3199632989137951,0.6800367010862048,50,F,2,Graduate,Married,$40K - $60K,Blue,40,0,1654,30,1,8.880724576151456,8.880724576151456,7.411556287811163,0.0,0,0,medium,1,3,low,0.0
4069,0,0.9984241439893692,0.0015758560106308,52,F,2,Unknown,Single,Less than $40K,Blue,45,1219,4295,77,0,7.676009932028888,6.842683282238422,8.3654396361887,0.4485245975686113,1,0,high,1,2,high,0.566
4070,0,0.9974923378946796,0.0025076621053204,42,F,3,Unknown,Married,Unknown,Blue,34,1439,3523,79,0,8.593413217327646,8.283241441385425,8.16735198705607,0.236651901339002,1,0,high,1,2,high,0.267
4071,0,0.9983230008417614,0.0016769991582385,50,F,1,High School,Married,Less than $40K,Blue,44,1422,4613,72,0,8.078067881815437,7.496097345175956,8.4368504387337,0.365337317017385,1,0,high,1,1,high,0.441
4072,0,0.9964787990644786,0.0035212009355214,27,F,0,Graduate,Married,Less than $40K,Blue,17,1567,5146,78,0,7.622174594817622,6.16541785423142,8.546169299652755,0.5692831933375594,1,0,high,1,2,high,0.767
4073,1,0.076406679880899,0.923593320119101,37,F,2,Graduate,Single,Less than $40K,Blue,36,0,2729,45,1,7.384610383176974,7.384610383176974,7.912056888179006,0.0,0,1,low,1,0,medium,0.0
4074,1,0.5079300440631125,0.4920699559368875,42,F,2,Post-Graduate,Unknown,Less than $40K,Blue,31,1165,2306,46,0,8.245384468120747,7.8804263442924,7.7437032581737535,0.2669690308542393,1,0,medium,1,2,medium,0.306
4075,0,0.9838003838945616,0.0161996161054383,43,F,3,Unknown,Unknown,Less than $40K,Blue,24,1095,3829,55,0,8.620651899784468,8.400659375160286,8.250620082174692,0.1806534996932576,1,0,high,1,3,medium,0.198
4076,0,0.9975878757435934,0.0024121242564066,37,F,1,Uneducated,Single,Less than $40K,Blue,28,1708,4539,89,0,7.77863014732581,6.523562306149512,8.420682291035394,0.5394130806179033,1,0,high,1,3,high,0.715
4077,0,0.9976962103239624,0.0023037896760377,49,F,4,High School,Married,Less than $40K,Blue,42,1263,4597,80,0,7.813591552952433,7.099201743553092,8.433376705323127,0.4127716832906025,1,0,high,1,3,high,0.511
4078,0,0.9979537727625288,0.0020462272374712,42,M,3,Uneducated,Married,$40K - $60K,Blue,32,1809,4323,72,0,9.480672806092851,9.332115428902105,8.371936178759098,0.1292723357041391,1,0,medium,1,2,high,0.138
4079,0,0.9985988048274408,0.001401195172559,48,F,5,High School,Single,$40K - $60K,Blue,42,1128,4030,86,0,7.81035268372429,7.198931240688173,8.301769763117166,0.3770656335864664,1,0,high,1,2,high,0.458
4080,0,0.99662534881444,0.0033746511855598,52,F,2,Graduate,Single,$40K - $60K,Blue,33,989,4451,70,0,8.71308886823731,8.535622326884605,8.401108712395436,0.1510028735365274,1,0,high,1,2,medium,0.163
4081,0,0.995717244162148,0.004282755837852,45,M,2,Unknown,Single,$60K - $80K,Blue,30,0,3904,72,0,9.990398924525424,9.990398924525424,8.270013062273787,0.0,0,0,medium,1,2,high,0.0
4082,0,0.9838801232922192,0.0161198767077808,49,M,1,High School,Married,$80K - $120K,Silver,37,2386,3924,65,0,10.44920723527944,10.377576575186112,8.275121630216509,0.0667236320429081,1,0,high,1,2,medium,0.069
4083,1,0.0186411155708129,0.9813588844291872,38,M,3,College,Single,$40K - $60K,Blue,19,321,2256,40,1,8.148734808937169,8.051340933292979,7.721791776817535,0.0889262091944015,1,0,low,1,3,low,0.093
4084,0,0.9974908965145723,0.0025091034854275,50,F,0,High School,Single,$40K - $60K,Blue,39,2057,4240,73,0,9.019785010255124,8.733594061863055,8.352554369474591,0.2223432311434406,1,0,high,1,2,high,0.249
4085,1,0.0323349596001002,0.9676650403998998,65,F,0,Uneducated,Single,Less than $40K,Blue,50,377,2799,49,1,7.437206366871292,7.186144304522325,7.937374696163295,0.2004888607494036,1,0,medium,2,3,medium,0.222
4086,0,0.9500089002852906,0.0499910997147093,50,M,3,College,Single,$40K - $60K,Blue,36,1881,2909,58,0,8.029432840581244,7.080867896690782,7.975908360165538,0.4780957991430718,1,1,medium,1,2,medium,0.613
4087,1,0.0578130352321886,0.9421869647678114,46,M,2,College,Single,$80K - $120K,Blue,38,0,1760,40,1,9.240869577011006,9.240869577011006,7.473637108496206,0.0,0,0,low,1,2,low,0.0
4088,0,0.8221757593100381,0.1778242406899619,43,M,4,High School,Single,$60K - $80K,Blue,36,1355,1939,30,0,8.51398806046729,8.19671240721307,7.570443252057374,0.2405904649179304,1,1,high,1,2,low,0.272
4089,0,0.9941217480365696,0.0058782519634304,42,M,4,Graduate,Married,$120K +,Blue,24,1783,4792,69,0,8.04044688130311,7.186144304522325,8.474911799159631,0.4542552722775964,1,0,medium,1,2,medium,0.575
4090,0,0.9781619463319818,0.0218380536680181,45,F,3,High School,Single,$40K - $60K,Blue,36,1112,2978,61,0,7.416979621381154,6.313548046277095,7.999342952713282,0.5122246446796981,1,1,medium,1,1,medium,0.669
4091,0,0.9975040471974008,0.0024959528025992,55,F,0,Graduate,Single,Less than $40K,Blue,36,0,4557,94,0,7.899524472032198,7.899524472032198,8.42463920980563,0.0,0,1,high,1,1,high,0.0
4092,0,0.9915501803530102,0.0084498196469897,50,F,4,Post-Graduate,Married,Unknown,Blue,41,0,3445,76,0,9.80802236071806,9.80802236071806,8.144969417087875,0.0,0,0,high,1,3,high,0.0
4093,0,0.9713424699258042,0.0286575300741958,50,M,3,Graduate,Single,$60K - $80K,Blue,42,1020,3206,54,0,9.60123315090109,9.529739110979532,8.073091199693154,0.0667236320429081,1,0,high,1,2,medium,0.069
4094,0,0.9966974275295774,0.0033025724704226,54,F,3,Uneducated,Single,$40K - $60K,Blue,41,2196,4361,75,0,7.819636302367592,5.680172609017068,8.380685946761574,0.6328662496750154,1,0,medium,1,2,high,0.883
4095,0,0.9957152379297122,0.0042847620702878,45,F,2,Graduate,Single,Unknown,Blue,36,0,4964,82,0,7.487733761436444,7.487733761436444,8.510168576479273,0.0,0,1,high,1,1,high,0.0
4096,0,0.9974652922024312,0.0025347077975688,45,F,4,High School,Divorced,$40K - $60K,Blue,31,1170,4136,77,0,8.455743229100015,8.16961956172385,8.327726166461412,0.2223432311434406,1,0,high,1,3,high,0.249
4097,0,0.9974391042762646,0.0025608957237354,39,F,2,Graduate,Married,Less than $40K,Blue,28,0,4089,73,0,7.271912163268625,7.271912163268625,8.316300249036848,0.0,0,0,high,1,0,high,0.0
4098,0,0.8696430706790172,0.1303569293209827,45,F,3,High School,Married,Less than $40K,Blue,27,2162,2005,32,0,7.946971357693591,6.499787040655854,7.603897968521881,0.5681506903852601,1,0,high,1,2,low,0.765
4099,0,0.9903842494954002,0.0096157505045998,52,F,0,College,Married,$40K - $60K,Blue,45,1905,4932,67,0,8.433376705323127,7.898411092811599,8.503702601233739,0.346422567474381,1,0,high,1,1,medium,0.414
4100,0,0.9948910020345028,0.0051089979654972,33,F,1,Graduate,Married,Less than $40K,Blue,21,2340,4730,82,0,7.860185057472165,5.529429087511423,8.461891875631148,0.6434315883140125,1,0,high,1,2,high,0.903
4101,0,0.9925308934888996,0.0074691065111004,40,M,2,Graduate,Married,$40K - $60K,Blue,36,1492,3407,61,0,7.822044008185619,6.910750787961936,8.133880887949207,0.4687528473440829,1,1,high,1,2,medium,0.598
4102,0,0.9968323966264336,0.0031676033735662,61,M,1,Uneducated,Single,$40K - $60K,Blue,36,1352,3300,68,0,8.525161361065415,8.212839584676484,8.101980731853192,0.2374408560150342,1,1,high,1,1,medium,0.268
4103,1,0.0641701631060472,0.9358298368939528,48,M,5,High School,Married,$40K - $60K,Blue,39,157,2270,46,1,8.974364841846596,8.954286157204713,7.7279755421055585,0.0198026272961797,1,0,medium,1,1,medium,0.02
4104,0,0.9980242721856468,0.001975727814353,50,M,2,Graduate,Unknown,$60K - $80K,Blue,38,1770,4054,72,0,8.470730317005897,8.00736706798333,8.307705966549513,0.3155404005801773,1,0,high,1,2,high,0.371
4105,0,0.9930469680071404,0.0069530319928595,35,F,0,Unknown,Married,Less than $40K,Blue,24,2493,5211,90,0,8.142354276849835,6.8501261661455,8.558718938244736,0.5458065926612362,1,0,high,1,1,high,0.726
4106,0,0.9979328375502916,0.0020671624497084,50,F,1,Graduate,Single,$40K - $60K,Blue,37,1312,4100,67,0,9.398063978059133,9.282940064390528,8.31898612539206,0.1034587083682299,1,0,medium,1,0,medium,0.109
4107,0,0.9962409972287845,0.0037590027712156,53,M,3,Graduate,Single,$80K - $120K,Blue,46,1548,4030,73,0,9.112286431500795,8.925055424124123,8.301769763117166,0.1578580846155803,1,0,high,1,2,high,0.171
4108,1,0.1676378374061818,0.8323621625938181,49,M,1,Unknown,Single,$80K - $120K,Blue,36,0,2512,45,0,10.44920723527944,10.44920723527944,7.829232537543592,0.0,0,1,high,1,3,medium,0.0
4109,0,0.9974479280295454,0.0025520719704545,45,M,3,Graduate,Unknown,$60K - $80K,Blue,35,753,4326,81,0,9.239025005836092,9.16303909885817,8.372629740224884,0.0704584636485614,1,0,medium,1,2,high,0.073
4110,0,0.9953602826847447,0.004639717315255,52,F,2,College,Unknown,Less than $40K,Blue,44,2486,4831,78,0,8.141481041457421,6.854354502255021,8.48301573961465,0.5446471722415014,1,0,high,1,2,high,0.724
4111,0,0.9929645885700784,0.0070354114299217,40,M,3,Unknown,Married,$120K +,Silver,30,964,2922,71,0,10.44920723527944,10.42088155718015,7.980365765111246,0.0276151670329733,1,0,high,1,2,high,0.028
4112,0,0.995976816907568,0.004023183092432,45,F,4,Doctorate,Married,Less than $40K,Blue,36,1775,4200,67,0,8.083637203141548,7.290292882446597,8.343077871169383,0.4369637751675354,1,1,high,1,2,medium,0.548
4113,0,0.9956926787413805,0.0043073212586196,50,F,1,Post-Graduate,Single,Less than $40K,Blue,39,851,4379,64,0,7.271912163268625,6.37723702187041,8.384804003370492,0.4649910874221913,1,0,high,1,2,medium,0.592
4114,0,0.9914142273455936,0.0085857726544064,51,F,2,Unknown,Married,Less than $40K,Blue,39,2517,4156,77,0,8.773848885262895,8.28045768658256,8.332548939252638,0.3293037471426004,1,0,medium,1,2,high,0.39
4115,0,0.9975607719469526,0.0024392280530474,60,F,1,Graduate,Single,Unknown,Blue,36,1201,4157,71,0,8.391403185357937,8.073402968986406,8.332789468417959,0.2405904649179304,1,1,high,1,2,high,0.272
4116,1,0.0234950754370826,0.9765049245629174,50,F,2,Uneducated,Married,$40K - $60K,Blue,36,458,1863,42,1,7.271912163268625,6.888878223212448,7.530479995245536,0.2761154360803154,1,1,low,1,1,medium,0.318
4117,1,0.333180795862964,0.666819204137036,46,F,4,Uneducated,Married,Less than $40K,Blue,36,0,1517,38,1,7.271912163268625,7.271912163268625,7.325148957955575,0.0,0,1,medium,1,2,low,0.0
4118,1,0.1918586589669721,0.8081413410330278,50,F,2,Unknown,Married,Unknown,Blue,39,0,1764,30,1,7.480992162869525,7.480992162869525,7.475905969367397,0.0,0,0,medium,1,1,low,0.0
4119,0,0.993750477795147,0.0062495222048529,52,M,3,Uneducated,Single,$80K - $120K,Blue,46,0,3646,66,0,8.424200324567073,8.424200324567073,8.20166019080868,0.0,0,0,high,1,2,medium,0.0
4120,0,0.9929647851145826,0.0070352148854174,54,M,4,Graduate,Single,$80K - $120K,Blue,36,1046,3709,66,0,10.330942436869211,10.296238848224217,8.21878715560148,0.0334347760862373,1,1,high,1,2,medium,0.034
4121,0,0.9966100235182846,0.0033899764817153,53,M,2,College,Single,$80K - $120K,Blue,42,0,4241,77,0,7.362645270417825,7.362645270417825,8.352790135124629,0.0,0,0,high,1,2,high,0.0
4122,0,0.9973208847969496,0.0026791152030505,53,M,1,Graduate,Single,$120K +,Blue,38,922,3822,69,0,7.545389749611823,6.877296071497429,8.248790733696413,0.3974329364109001,1,0,high,1,2,medium,0.488
4123,0,0.9952365324190804,0.0047634675809196,40,M,4,Uneducated,Married,$120K +,Blue,24,1946,3455,72,0,9.719264188452575,9.594854193331416,8.147867129923947,0.1106465200870636,1,0,high,1,2,high,0.117
4124,0,0.9968368871805622,0.0031631128194378,50,F,1,Graduate,Married,Unknown,Blue,43,0,3873,72,0,8.985445287623167,8.985445287623167,8.262042843966942,0.0,0,0,high,1,2,high,0.0
4125,0,0.9972940712400444,0.0027059287599556,45,M,1,College,Unknown,$120K +,Blue,32,1370,3914,70,0,8.103191752285786,7.567862605463883,8.272570608424903,0.3471295310952009,1,0,medium,1,2,medium,0.415
4126,0,0.9690081706692704,0.0309918293307295,40,F,3,Graduate,Married,$40K - $60K,Blue,20,1508,5158,68,0,8.740016691519521,8.463792414689122,8.54849804124465,0.2159175062224701,1,0,high,1,2,medium,0.241
4127,0,0.992421125220236,0.0075788747797638,36,M,3,Uneducated,Married,$40K - $60K,Blue,25,2517,4142,74,0,8.201385955238608,7.029087564149662,8.329175442077402,0.5253200699164432,1,0,high,1,3,high,0.691
4128,0,0.9974220417917375,0.0025779582082624,62,M,0,High School,Single,Unknown,Blue,36,2119,4206,75,0,9.967869811465397,9.863238310628445,8.344505083590521,0.0944006754214843,1,1,medium,1,2,high,0.099
4129,0,0.9974025510269392,0.0025974489730607,35,F,3,Graduate,Married,$40K - $60K,Blue,36,2000,4272,83,0,8.886685639065584,8.563122123304638,8.360071435644025,0.2437301849225981,1,1,high,1,3,high,0.276
4130,0,0.9983862166925536,0.0016137833074463,47,F,2,High School,Single,Less than $40K,Blue,35,0,4113,83,0,7.724446645633537,7.724446645633537,8.322151070212902,0.0,0,0,high,1,2,high,0.0
4131,0,0.9982347615845182,0.0017652384154818,40,M,4,Unknown,Unknown,Less than $40K,Blue,27,860,4655,82,0,7.271912163268625,6.361820478102579,8.445911989411274,0.4687528473440829,1,0,high,1,0,high,0.598
4132,0,0.9970931918432284,0.0029068081567714,45,F,4,College,Married,Less than $40K,Blue,36,2199,4647,81,0,8.339978571990427,7.5953872788539725,8.444192298531748,0.4219944100593749,1,1,high,1,2,high,0.525
4133,1,0.1004533188369894,0.8995466811630105,48,M,2,High School,Married,$80K - $120K,Blue,32,2268,2228,37,1,9.702777967428895,9.553575403548212,7.709308333385869,0.1301506844650451,1,0,low,1,3,low,0.139
4134,0,0.9964200219892256,0.0035799780107744,59,M,1,Graduate,Single,$120K +,Blue,53,0,4333,70,0,10.44920723527944,10.44920723527944,8.374246182096304,0.0,0,0,high,1,2,medium,0.0
4135,0,0.9958544532081958,0.0041455467918041,44,M,4,College,Married,$60K - $80K,Blue,28,878,3383,67,0,7.918992488165245,7.534228326274089,8.126813720726114,0.2776317365982795,1,0,high,1,2,medium,0.32
4136,0,0.9883905893144111,0.0116094106855887,38,M,3,Post-Graduate,Married,$80K - $120K,Blue,32,470,4306,77,0,8.564649132572534,8.470730317005897,8.36799688505411,0.0861776962410523,1,0,medium,1,2,high,0.09
4137,0,0.997498889607654,0.002501110392346,43,M,5,Graduate,Married,$60K - $80K,Blue,35,986,3789,70,0,9.97980023538529,9.933046354777671,8.240121298076472,0.0449733656427311,1,0,high,1,0,medium,0.046
4138,0,0.9975612464461786,0.0024387535538214,31,F,0,Graduate,Married,Unknown,Blue,36,0,4226,73,0,7.819636302367592,7.819636302367592,8.34924780056679,0.0,0,1,high,1,2,high,0.0
4139,0,0.9716426434715132,0.0283573565284868,50,F,3,Doctorate,Single,Less than $40K,Blue,39,0,4401,60,0,9.207034914967457,9.207034914967457,8.389814262086407,0.0,0,0,high,1,2,medium,0.0
4140,0,0.6568948598419344,0.3431051401580656,45,F,2,High School,Single,Unknown,Blue,37,0,2761,57,0,10.232971139621664,10.232971139621664,7.923710333969238,0.0,0,0,high,1,3,medium,0.0
4141,0,0.9965486988260284,0.0034513011739715,45,M,5,High School,Married,$60K - $80K,Blue,37,1148,3386,65,0,9.6567554664133,9.58045460278142,8.127699852817772,0.0704584636485614,1,0,medium,1,2,medium,0.073
4142,1,0.6054182864580677,0.3945817135419322,47,M,5,High School,Single,$80K - $120K,Blue,37,2517,1575,23,1,9.841665338892785,9.69793830962287,7.362645270417825,0.1257512053055603,1,0,medium,2,3,low,0.134
4143,0,0.9957186395455642,0.0042813604544357,49,M,4,Graduate,Single,$80K - $120K,Blue,36,1516,4150,75,0,7.582738488914411,6.104793232414985,8.33110454805304,0.5721088521828892,1,1,high,1,2,high,0.772
4144,1,0.1645136001895626,0.8354863998104374,43,F,3,Uneducated,Married,Less than $40K,Blue,30,1506,1915,44,1,8.429454277108231,8.03073492409854,7.557994958530806,0.2844267797311083,1,0,low,1,3,medium,0.329
